Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
29:10.5,Exhibition Road,25.6608726010786,85.1632188362633,-95.1204962830276,0,79.8577604819762,32.6123699022238,5G,-95.3722445015386,-102.568214463748,-98.1079862719968
32:17.7,Kankarbagh,25.6442948120721,85.2824939471417,-107.67848826343,0,31.7011004951435,27.4927690728299,5G,-108.997641755094,-114.852822473366,-110.57217430347
41:39.3,Bailey Road,25.4754651041494,85.1940215205265,-94.6822529950209,0,77.1751137477909,34.9944966829883,5G,-90.3627001046052,-100.977394366484,-92.9689046985148
47:53.7,Pataliputra,25.5626837872959,85.0000532288444,-93.7746597687498,0,18.3517285522527,40.9783487201065,5G,-94.0047649659732,-99.770796546322,-93.4102344699374
25:20.3,Fraser Road,25.5357081865964,85.1409782516031,-92.8218600217924,0,12.9681607836152,20.8213030700993,5G,-96.4496970480343,-99.9295819318396,-94.371766521736
47:10.7,Kumhrar,25.5195421166884,85.1514606435919,-88.7903769474012,0,73.5208342738263,35.2980580470645,5G,-90.2572825700119,-97.3198141227911,-90.6003192286322
50:17.9,S.K. Puri,25.662728532607,85.0683331144005,-94.1206330517103,0,31.6561194771486,45.0059769990604,5G,-90.9652909078001,-102.689913622972,-95.9882678121987
53:25.2,Bankipore,25.5078564816463,85.1314280729436,-89.5914441308085,0,63.8889601033491,12.1497693235628,5G,-91.9509072899391,-97.5718880427401,-91.5106522603659
56:32.4,Gandhi Maidan,25.5281086329686,85.1613315671477,-94.3664976096097,0,22.1365180384669,47.629108316774,5G,-99.1445980453763,-102.767849815682,-92.8362622222842
59:39.6,Bankipore,25.5398916735426,85.2992996567223,-90.9999589310943,0,85.870678276854,11.7217759603196,5G,-90.3223584394711,-97.9378893064452,-93.2631209553015
02:46.8,Boring Road,25.5864964914466,85.1255964722828,-95.6877450692668,0,73.7684516881218,44.4092959337541,5G,-92.5583331588415,-104.527348147354,-95.5479319085414
15:15.6,Phulwari Sharif,25.5068833159452,85.1667141375643,-99.1362939353784,0,25.5401395688528,10.7980026323839,5G,-95.4898090822059,-108.479510166608,-96.2342190360426
18:22.8,Pataliputra,25.5721420289025,85.0841637201495,-100.20741562036,0,96.3768668153583,37.5072663618287,5G,-95.408267893288,-109.683854511605,-102.575121976367
27:44.5,Fraser Road,25.459984253281,85.144518894757,-94.3783729863046,0,32.4550979105637,25.0918428847731,5G,-98.2855191794737,-100.536362160282,-94.4613329210116
02:03.8,S.K. Puri,25.6577849405116,85.1642673653477,-98.5617710890781,0,15.1145900594811,13.3872664892315,5G,-99.0496363408098,-106.947122762648,-98.1605854267
20:47.0,Anandpuri,25.6474880752494,85.223212881385,-96.1305774974253,0,98.609424149669,21.0547665493373,5G,-97.718961486111,-105.267096582983,-95.9444590536464
01:20.8,Rajendra Nagar,25.5116538406141,85.1940062586251,-98.7997543835811,0,75.7402646482325,38.9260690406358,5G,-99.796270520278,-106.213966945946,-96.5240891611296
10:42.4,Exhibition Road,25.7421937932337,85.1942402468233,-108.04953878215,0,64.722096444426,25.4423578264567,5G,-112.145180387699,-113.167674006298,-109.002219891133
00:37.8,Gandhi Maidan,25.5086284678444,85.0121320975366,-90.7856661775708,0,19.4838115078317,23.8175330852243,5G,-90.1267615250788,-99.5792414556796,-90.3869147261217
03:44.9,Bailey Road,25.5518042789893,84.9999651517803,-100.88221722455,0,60.3216950810875,39.0091090020858,5G,-99.242531646843,-109.114450009208,-102.952740075966
41:11.5,Anisabad,25.5851538704889,85.1691339306731,-102.018385236212,0,96.8296365608767,48.883668984371,5G,-98.2388192279456,-111.43731423737,-99.9233050132605
47:25.9,Gardanibagh,25.5873146384778,84.9688121198805,-94.692597183619,0,81.5773540860001,12.2644693645677,5G,-89.8778257036132,-101.08242981147,-95.5539556645485
21:45.2,S.K. Puri,25.5479243164908,85.2601542197105,-97.2756985339106,0,75.0840841315105,16.041618558207,5G,-100.026958018448,-106.639632525427,-97.248962626112
27:59.7,Bankipore,25.76521986081,85.1002631507553,-91.2261025716105,0,19.1990804314416,14.0540879954489,5G,-88.2103369072831,-99.6505556419843,-91.7000596572441
37:21.3,Pataliputra,25.4392052963449,85.1530426573867,-98.6956716546628,0,66.8374353735773,17.0362386636602,5G,-99.4388449947742,-107.480234071719,-97.758884493442
49:50.1,Bailey Road,25.6974600361994,85.1359813797395,-107.240126269715,0,74.3115303450112,38.4483019537119,5G,-102.987809381047,-115.349006642194,-109.136811068414
24:09.4,Fraser Road,25.5052883737631,84.9923157441557,-103.874974861488,0,34.137030902662,14.1198636083654,5G,-105.364794586155,-112.062619805633,-103.624849946097
30:23.9,Patliputra Colony,25.4865664739606,85.2024700950731,-96.2138242132745,0,50.9629006695928,30.3021375801783,5G,-95.3622743990042,-104.64422489928,-97.6784718470696
49:07.1,Boring Canal Road,25.4961738706786,85.0231900321742,-88.6329016690922,0,26.5517015668555,13.7026079838609,5G,-85.8012435811242,-95.4798197969816,-87.7637842540985
58:28.7,Boring Canal Road,25.678090955943,85.1958080142485,-100.832298830255,0,13.2496385617994,20.8476278324661,5G,-105.298862582525,-108.663499967474,-103.255573400941
10:57.6,Boring Road,25.4967995594934,85.1240585446933,-96.669828707603,0,94.3046905278301,39.2868302303666,5G,-101.467531408338,-104.639982560653,-96.7070817371305
23:26.4,Boring Road,25.7480184601329,85.1691650496605,-94.2021290061445,0,37.7072221361965,40.7803480832802,5G,-97.8406223207436,-102.701216448965,-95.0353751086594
32:48.1,Danapur,25.6457740121801,85.2324400294248,-103.586808972839,0,86.9092196960304,27.191464992548,5G,-105.473747427399,-112.716207242653,-104.063992568674
39:02.5,Patliputra Colony,25.7567875010509,85.0634323590956,-95.7144234838786,0,65.7667075703707,41.7911056767228,5G,-94.3144229380755,-103.581225310409,-94.6740005973505
42:09.7,Bankipore,25.5956379301041,85.1564926848681,-102.873302116365,0,26.22383729411,33.9940803887935,5G,-100.552096931326,-112.232972890218,-102.898663143787
00:52.9,Bankipore,25.6844779507546,85.2842765191292,-91.8593025631949,0,84.0545995077708,13.4430574998356,5G,-94.1207149774446,-101.483745534201,-91.5829942494262
04:00.2,Kankarbagh,25.6986476591589,85.1291455506559,-92.8632848278647,0,64.4602603679369,35.0941184369741,5G,-92.4066125527565,-99.7037532093805,-90.0962674101592
13:21.8,Fraser Road,25.6969242719778,85.2261538281749,-103.881587611114,0,87.974555769088,36.246611553377,5G,-107.758135322403,-112.076549876803,-103.354162194642
19:36.2,Bailey Road,25.6508292914207,85.2497451699632,-88.983874117808,0,83.547489509751,16.0367892835021,5G,-89.1183583779865,-96.0013755287982,-89.0025409313695
00:09.9,Rajendra Nagar,25.5492231532048,85.1515926028208,-94.0861694454916,0,58.6972718832821,29.4306314587631,5G,-90.280712859459,-99.9662737694234,-91.5578050023078
09:31.6,Bailey Road,25.5263109075363,85.2277981964059,-93.2036360392013,0,64.5202862615177,39.5626597039382,5G,-95.6417651933419,-102.970866917738,-95.8646489307351
15:45.9,Fraser Road,25.6421571676283,85.2592256521317,-97.4739488539532,0,74.9772534995583,36.7403654466373,5G,-98.598945083545,-103.727591217243,-98.1769575274588
11:55.8,S.K. Puri,25.6382809420471,85.2761434940492,-98.0334873152004,0,75.6449823369013,11.7357020772083,5G,-98.47210646233,-107.310891117437,-95.5980879140182
15:02.9,Gardanibagh,25.5879925310611,85.1778499196941,-89.4470154570296,0,53.6250303774716,22.5963289071528,5G,-91.2355419751406,-94.9074412477216,-86.6311804129712
33:46.3,Boring Canal Road,25.6495125332361,85.039781976141,-87.6004117690028,0,55.0529699624456,49.0726907165426,5G,-83.6905033710825,-96.1513538632892,-86.1835893531166
43:07.9,Anisabad,25.5912256363745,85.1872715790523,-96.2510078590366,0,80.58207705851,40.6227138131505,5G,-100.205394926185,-101.298419254506,-93.4921005617828
55:36.7,Bailey Road,25.6252859704701,85.2515680155293,-90.6677985990241,0,64.2900020583981,44.2982917765463,5G,-90.345294402252,-98.3177687860276,-93.1347884600341
11:12.8,Kumhrar,25.6430594549278,85.0374831013011,-96.1240305195944,0,74.1266882356613,34.2991114064736,5G,-98.7239015939447,-101.477045973686,-96.4297849114639
14:19.9,S.K. Puri,25.4534519109633,85.0952921280564,-102.765894710726,0,61.2971805719317,17.0645137237233,5G,-100.264974550381,-108.115331524787,-102.391334863975
17:27.2,Danapur,25.4674564032247,85.0951273286936,-88.9312750610691,0,64.1313400363202,27.7115013734542,5G,-87.641133080894,-95.7846139823972,-88.3377284986584
26:48.8,Kankarbagh,25.7099790922028,85.1161230456522,-101.369426757664,0,50.1600442711855,28.6899240653669,5G,-105.497766645442,-110.365784751055,-99.2061229087678
42:24.9,Kumhrar,25.6213913066634,85.2884688831414,-96.8674284380039,0,56.6958836985668,14.772237354661,5G,-101.199473685947,-102.718063902339,-95.0126671360321
45:32.1,Bailey Road,25.6292740669038,84.9965355737532,-100.040429548923,0,84.9953116661173,27.1153513432938,5G,-98.2322203042065,-109.776996676627,-99.535824316828
48:39.3,Gardanibagh,25.6817008313262,85.2374133391408,-100.701682422669,0,22.0831360342764,24.1230766877872,5G,-97.3934352344805,-108.299634313912,-99.1142285392039
51:46.5,Ashok Rajpath,25.6478187856441,85.1257502769575,-96.2782447711671,0,86.0947498632042,44.6918715335969,5G,-99.7381365718959,-103.639123376113,-97.0462239809192
54:53.7,Ashok Rajpath,25.5855592632956,85.1397410859616,-104.593887765498,0,29.0630978822499,37.8913739444022,5G,-107.194999906366,-110.111051976221,-105.009845712383
07:22.6,Rajendra Nagar,25.6680130201063,85.2025238364013,-92.5339593508668,0,50.1905425665907,17.9236745130192,5G,-88.6301411556518,-97.6038164380597,-92.8335651653311
19:51.4,Anisabad,25.593687307906,85.154461252906,-94.6137402554957,0,68.7655129584888,36.1828041933844,5G,-90.2499527663285,-100.18638221403,-92.1440489099095
26:05.8,Ashok Rajpath,25.5867591667052,85.2416821772973,-97.0554457404087,0,97.1445246769117,31.2947614245515,5G,-98.0454848092279,-103.118599946927,-98.6353531568737
35:27.4,Fraser Road,25.5885584678954,85.0866873700504,-100.070994075501,0,24.4493176057884,21.5246376024673,5G,-104.344758385321,-109.415811146836,-102.732092087777
47:56.3,Boring Road,25.6527052224237,85.0499621234284,-91.4521439536936,0,96.5360321336254,11.6173208387972,5G,-96.3283348992774,-98.9231174246574,-90.5922813281474
19:08.4,S.K. Puri,25.6328116079612,85.0882387016449,-93.6772028325887,0,24.5577248477198,39.513733471141,5G,-89.5832447131122,-103.56668715085,-94.3514647116683
37:51.7,Gardanibagh,25.7161943898055,85.0764191643083,-86.617478336522,0,68.8205343456498,10.2574850240576,5G,-85.1787684951648,-94.6045911799154,-86.1419789759452
47:13.3,Phulwari Sharif,25.5267180415686,85.0919444470994,-85.5246602044696,0,76.5821917393343,28.0362410734051,5G,-85.8319831250576,-93.8807383332493,-82.605904906937
56:34.9,Fraser Road,25.5511219531172,85.2800578949804,-90.1608196471615,0,64.8573460095731,49.3152241834928,5G,-89.2787329685311,-98.0949913178572,-89.9849420090299
02:49.3,Anandpuri,25.4496307368326,85.1524696552364,-96.307088985585,0,23.8097948448728,11.531671108835,5G,-99.3682049283415,-103.20573577302,-98.7581408386885
05:56.5,Fraser Road,25.7405659350334,85.0466034109502,-84.4775304859789,0,54.0867212078093,22.2983469338443,5G,-85.3350684859209,-91.3495289754599,-86.2673781931774
15:18.2,Boring Road,25.5265806162417,85.1928419811043,-87.0322434083872,0,60.0598295124064,29.8156256527065,5G,-84.2156508837895,-94.496262107275,-87.8609216447107
21:32.6,Boring Road,25.5752974512614,84.961627587224,-100.399320673318,0,15.2875606534043,25.6623579929894,5G,-105.094585113605,-109.65466678165,-99.1594221085784
34:01.4,Bailey Road,25.7287019938887,85.0616972792882,-95.1581851020126,0,76.5130169201936,29.8870589707715,5G,-90.4987267608471,-103.160959588018,-97.3075281540911
37:08.6,Kumhrar,25.4885650196989,85.0158167640231,-89.457876854396,0,85.7068383820744,39.7392272464485,5G,-88.9319770713574,-99.2734065668502,-87.7079680355621
49:37.5,Anisabad,25.5295746693137,85.1683838136226,-89.1291293940327,0,92.8650378955539,27.4104611668411,5G,-86.8390117469506,-95.8642859509574,-87.686480296118
55:51.9,Kumhrar,25.7019205460709,85.229691784048,-92.6769329370613,0,52.0275497015866,28.1926472385105,5G,-97.4504897336443,-99.8973619169678,-90.5279976872557
11:27.9,S.K. Puri,25.6915011412612,85.0311005090399,-87.2590046680543,0,76.8710533097595,41.8724273784148,5G,-84.2239816720004,-95.7268998846359,-85.9071205919502
20:49.6,Kumhrar,25.7154243082652,85.0789008444455,-92.9111230576486,0,98.2944598767648,46.8213223415218,5G,-96.7089464111557,-99.8871265845521,-91.4247338732013
48:54.5,Pataliputra,25.7027088314785,85.0783566784944,-96.9149149109643,0,74.2798747753237,11.6701465057181,5G,-99.8832825677412,-102.981310461384,-96.241841128836
23:13.8,Danapur,25.5870418536614,85.2809795068477,-91.0108320151992,0,24.147511429397,28.2209481864658,5G,-88.5497986349707,-98.7599137327885,-90.443927255665
29:28.2,Ashok Rajpath,25.4615982859829,85.1733532931208,-96.629869160743,0,42.1700616009086,12.7798954869081,5G,-95.3596487365598,-101.825836575553,-97.0085249142646
35:42.6,Bailey Road,25.6309393164527,85.0761494096724,-95.7229973125019,0,22.0429095958447,23.8295369886744,5G,-98.0944049437716,-102.392431576691,-94.0801529562882
38:49.8,Exhibition Road,25.5215848198923,85.2190066859868,-91.0589538539019,0,28.7906358748437,23.8613090373902,5G,-87.1312098090717,-98.2206552527027,-91.159647569305
45:04.3,Rajendra Nagar,25.6727018329271,85.0592698688295,-91.1276910835307,0,61.2034146389343,23.9217278436965,5G,-93.7871651684751,-98.9108384831432,-88.2688049908365
38:06.8,Danapur,25.6180554581332,85.2227399048352,-89.8767154255019,0,75.1029375930241,45.5064426956941,5G,-90.0223903349595,-99.2210115760773,-90.3836300825054
03:04.5,Phulwari Sharif,25.6519403719952,85.2203430489606,-93.724732893731,0,13.5170800045944,27.3102610832833,5G,-94.261962745751,-98.8208460598405,-94.9768042751308
09:18.9,Patliputra Colony,25.5686093645049,85.2151805713726,-95.338516350657,0,21.7205230952357,25.9396879355534,5G,-93.4050948224941,-104.057766935599,-94.4812799604098
15:33.4,Bankipore,25.7286231389276,85.1605036618451,-89.6102849535615,0,94.4005224791406,30.3509730371586,5G,-85.8425190079082,-99.2119324648261,-87.1502771572975
18:40.6,Gandhi Maidan,25.4996097507897,84.9859314327196,-94.5876606122208,0,84.0560118399545,34.7476747576493,5G,-94.819862990417,-102.943018099154,-95.550241708024
52:59.9,Boring Canal Road,25.6177071871752,85.0743322606304,-86.2518180988534,0,58.0824196910085,10.7822142214821,5G,-81.69366543197,-91.2536546575952,-83.4141568891784
02:21.5,Gandhi Maidan,25.5403175328309,85.2437557494401,-94.5401084234074,0,16.468422645009,47.1228352251216,5G,-96.6668705629282,-103.984000663917,-93.447049554172
08:35.9,Ashok Rajpath,25.6687550562945,85.1521926146456,-91.6351491399228,0,59.2920170998975,31.5741574160048,5G,-91.4289427049605,-97.9457965123991,-93.8021158019106
21:04.8,Gardanibagh,25.5344300029267,85.1052246382195,-100.191931143935,0,47.5393033573588,32.7607137321433,5G,-102.425914036154,-109.618134910837,-102.736746927177
36:40.8,Rajendra Nagar,25.6995700511721,85.2819899863721,-95.6254437096233,0,38.2464382702828,18.8535976774892,5G,-94.5318956292267,-104.300998814651,-93.5662587293119
42:55.2,Pataliputra,25.6240839882268,85.1055210743804,-92.2789677415024,0,23.7433314664231,42.3061855388888,5G,-92.4005300083067,-99.2243631701248,-91.9698896258253
49:09.7,Ashok Rajpath,25.6919466819362,85.1458218306319,-98.521930212253,0,28.9354662811788,16.4359183220685,5G,-100.522411578194,-107.745135764627,-99.7312357546187
55:24.1,Exhibition Road,25.5859630471782,85.1600868437674,-92.8285608801965,0,51.1006219370412,38.9601689125858,5G,-92.4826376439422,-98.8926383457519,-92.532342566844
01:38.5,Patliputra Colony,25.5789931377985,85.127914290818,-88.9582183216596,0,73.4254881831635,31.0713805633761,5G,-87.200304911193,-94.508580456603,-86.3459516932364
29:43.4,Boring Canal Road,25.6123301330048,85.2338443496548,-93.6607044372082,0,23.0263106934459,44.8407479450246,5G,-96.1219859927706,-101.91329281107,-95.2060370971704
35:57.8,Phulwari Sharif,25.7651644805617,85.094559114166,-98.2782433371873,0,94.1483446257599,35.4743584643836,5G,-96.5596455025374,-105.96582856698,-99.8267274349009
45:19.4,Anisabad,25.540045533575,85.1608295232949,-96.6571872973221,0,49.1625302116066,11.7129409928356,5G,-97.3079566236534,-103.838582450943,-95.7624005183599
07:09.9,Pataliputra,25.5304627936957,84.9740856496389,-99.8396735613399,0,67.7439864702988,16.2922367596056,5G,-100.632647838783,-108.220670522919,-101.715713071261
19:38.8,Phulwari Sharif,25.6026060088932,85.2015654853077,-86.8982008595123,0,53.4348497139315,28.4546250040668,5G,-89.3702562144278,-95.4347411270467,-84.6332396742869
22:45.9,Kidwaipuri,25.6305987100851,85.0093292011094,-110.25385682904,0,17.4376976911175,33.0968353518646,5G,-111.92471819614,-120.076150178548,-112.415641013078
25:53.2,Kankarbagh,25.7020728193712,85.1257440937102,-92.3653039636885,0,34.7240462121,16.0353507386711,5G,-90.3974485137441,-101.867899953714,-91.167478679743
41:29.2,Danapur,25.5585979599013,85.2677090242316,-88.2225174591133,0,61.734262386477,28.5606681313257,5G,-90.1895914139333,-96.4206291759539,-86.6407280039133
47:43.6,Kidwaipuri,25.6461701315433,85.0928247835545,-95.1890075781561,0,79.7961564084041,38.6911264303934,5G,-95.1174116784405,-101.526829869496,-92.9847581112845
57:05.3,Anisabad,25.5480994395865,85.0066887890202,-94.860375530227,0,70.684699426394,10.3163916066072,5G,-96.7366049304842,-100.080837468339,-94.4925771536995
09:34.1,Exhibition Road,25.7254948524047,85.1911365296844,-92.2198294378699,0,50.0117345986117,27.8195472273879,5G,-93.9191966984948,-100.038454265964,-94.7724565936525
18:55.8,Rajendra Nagar,25.5518785192858,85.1429129262652,-95.2491152614341,0,87.0204918904567,38.7293538390927,5G,-99.4591491980259,-103.433989951793,-95.5656094171098
22:02.9,Pataliputra,25.4805426662444,85.0290048327245,-94.4945891467892,0,36.9383010088951,18.2323029007246,5G,-98.781675133882,-103.971682270965,-96.0985494705444
25:10.2,Exhibition Road,25.6265538777348,85.1629051573566,-95.2541788749234,0,13.0067728494034,44.53486796632,5G,-92.6132530330707,-103.153920230553,-92.889175382304
28:17.4,Fraser Road,25.5932997284273,85.0626135204566,-92.1303193159324,0,98.4704641069504,32.5642431310679,5G,-92.1132700749648,-101.283362436082,-91.0399683328155
31:24.6,Pataliputra,25.629415672471,84.9654422910361,-92.8420260712387,0,41.2250455398198,17.9004543091584,5G,-89.0918898862774,-99.756219846869,-95.8163308212862
